Wisatawan Lokal,Review,Nama Tempat,labels
False,tempat bagus,Goa Gong Pacitan,SENANG
False,jasa pemandu sama senter terlalu maksa udah nolak tapi tetep aja diikutin sampe masuk dan sebenernya ngga pake senterpemandu juga bisa bcs di dalam kondisinya lumayan terang tiket masuk k kalo dewasa tadinya menurutku worth tapi pas ada pemaksaan jadi badmood mau masuknya,Goa Gong Pacitan,SEDIH
True,absolutely mesmerizing keren sekali goanya ya besar memutar dalamnya juga indah banget stalaktit sama stalakmitnya keren efek lampunya juga bagus ada beberapa spot foto ada pegangan besinya hati hati tangganya licin tapi parkiran mobil bus minibus gitu agak jauh ya guys yaa kalau motor beda bisa lebih dekat htm or k if im not mistaken fasilitas lumayan lengkap ada toilet parkiran pasar souvenir pun ada persewaan lampu dan payung juga banyak di mulut goanya just k each item lumayan banget jalannya memutar dari gapura awal jembatan terus masuk goa sampe keluar lumayan ngos ngosan belum kalo parkirnya jauh tapi reccomended guys enjoy the cave,Goa Gong Pacitan,SENANG
True,keagungan tuhan telah menciptakan berbagai keajaiban dunia,Goa Gong Pacitan,SENANG
True,mampir perjalanan ke mojokerto goanya bagus petugas di pintu depan langsung mengarahkan utk parkir mobil arah masuk pemandunya amat sangat membantu saat berada di dlm goa ada bayar jasa tapi murah banget ada sewa senter nggak mahal ada air dlm sendang yg bisa diambil dibawa pulang,Goa Gong Pacitan,SENANG
True,suka banget dengan tempatnya bagus tour guide ramah harga tiket masuk murah,Goa Gong Pacitan,SENANG
True,agak heking setitik muju ktmpat ini ada sih ojek dri parkiran ke pintu masuk brbayar kita masuk goa gong orgnya k ada toyrguide brbayar ada sewa senter dan ada yg bsa foto cetak masuk goa pnuh selaktit yg sudah dtmbak dgn lampu warna warni kreatif sih dan kita g kpanasan krna dbantu sma kipas dstiap sudut knp goa gong ktna ada batu yg klw di tabuh ngeluarin suaraa gong yg brgema nnti dtunjukin pas kita udh sampai dbatunya must try,Goa Gong Pacitan,MARAH
True,bagus tapi gerah banget ternyata di dalam goa nya,Goa Gong Pacitan,SEDIH
True,tempatnya bagus pelayanan ny ramah cuma sayang kesana pas hujan deras jadi gak bisa fokus menikmati keindahan gua gong btw itu baru permukaan nya aja sebenernya masih ada sktr m lagi turun ke bawah dari bibir gua berhubung saat itu pas hujan deras jadi cukup sampai di bibir gua saja untuk jalan bagus cuma klo mau ke guanya harus extra tenaga karena harus mendaki dari loket tiket ke bibir gua nya,Goa Gong Pacitan,SENANG
True,cocok buat kalian yang mau wisata ke goa tapi fasilitas jalan di dalem goanya udah bagus,Goa Gong Pacitan,SENANG
True,pemandangan goa bagus parkir luas lumayan capek jalan kaki,Goa Gong Pacitan,SENANG
True,o bersama rombongan caritas pada kitakita wisata ke goa gong di kabupaten pacitan jawa timur o situasinya menyenangkan o hargaharga souvenir termasuk wajar,Goa Gong Pacitan,SENANG
True,dulu terakhir kesini waktu sd dan takut akan masuk sekarang sudah usia jelajah goa gong,Goa Gong Pacitan,TAKUT
True,goa dengan pesona yang eksotis,Goa Gong Pacitan,SENANG
True,beberapa kipas mati di dalam goa saran penting jangan pakai sepatusendal yg tidak tahan licin karena cukup membahayakan,Goa Gong Pacitan,TAKUT
True,yuk yang mau pesen travel wisatasiap antar bapakibu kemana saja,Goa Gong Pacitan,SENANG
True,lumayan,Goa Gong Pacitan,SENANG
True,beberapa ruangan sempit dan jalan curam licin perlu senter,Goa Gong Pacitan,SEDIH
False,tempat asyik cuma ga bisa sampai ke bawah karena bawa si bocil,Goa Gong Pacitan,SENANG
True,bagus dan estetik bsnget penciptaan oleh yang maha kuasa,Goa Gong Pacitan,SENANG
True,amazing goa gong di bomo punung kab pacitan ini memilik keistimewaan stalagtit dan stalagmit ditemukan oleh mbah joyo dan mbah noyo yang tercatat di pintu goa tempat semedi mereka juga ada didalam goa goa ini memang dipertahanman masyarakat untuk destinasi jujugan pelancong dibuka sejak sebenarnya pernah sohor bahkan sudah ditata jalannya dan kuliner serta pasarnya masuk goa meter ini naik turun tangga cukup curam dan licin asyiknya stalagtit stalagmitnya seperti batu kristal dihiasi warna warni lampu terdiri dari ruangan dan sendang di ruang tertentu bisa dilihat stalagtit yang sudah halus mengkristal dan jika anda pukulpukul akan mengeluarkan bunyi seperti gong pada gamelan dari pusat kota pacitan cukup lumayan jauh menit dan halaman parkir luas dari parkiran di pinggir jalan raya ini anda bisa naik atau jalan kaki ojek ke pintu masuk goa berbayar ribu dari pintu tiket seharga rb anda menyusuri tangga lumayan buat pemanasan sampai mulut gua sebelum masuk istirahat dulu dan gunakan jasa sewa sentre dan pemandu disitu atau tukang foto yang sudah paham lokasi goa dijamin anda aman jalannya karena gelap literasyikgalih kilasdokumenter wib,Goa Gong Pacitan,SENANG
True,gua gong is located near pacitan east java this cave is formed since ancient times from areas containing limestone water from the land above dripping through the soil crevices above the cave forms stalactites of limestone that drip down to the cave floor inside gua gong there are several large stalagmites that have merged from tip to the bottom of the cave indicating that this cave may be hundreds of year old,Goa Gong Pacitan,MARAH
True,nan,Goa Gong Pacitan,SEDIH
True,destinasi wisata yang bagus,Goa Gong Pacitan,SENANG
True,wisata alam yang cukup unik,Goa Gong Pacitan,SENANG
True,tempat yang menyenangkan untuk berlibur,Goa Gong Pacitan,SENANG
True,viewnya bagus cocok buat liburan bareng teman keluarga banyak spot foto yang oke banget buat update sosmed d,Goa Gong Pacitan,SENANG
True,nan,Goa Gong Pacitan,SEDIH
True,sungguh istimewa,Goa Gong Pacitan,SENANG
True,pemandangan goa nya bagus parkiran luas jarak antara parkiran mobil dan goa nya lumayan jauh tapi ada ojek nya kok akses menuju goa nya juga jalan lumayan jauh disarankan pakai sepatu yang tanpa hak tinggi ya kalau kesini bawa air minum juga biar stamina terjaga di dalam goa nya gelap dan agak licin harus ekstra hati²,Goa Gong Pacitan,SENANG
True,wisata gua yg eksotisjalan bertangga lengkap dengan pegangan tanganpanaspengap pas tambah masuk ditengah untung ada beberapa kipas dan lampu disanahatihati licin tangganya karena kadang ad air yang menetes dari stalaktit dan stalakmit area masuk melewati jembatan dan pemandangan yang indahada tour guide untuk pemandujalan pulang dibedakan dengan jalan masuk ada pedagang pernak pernikoleh oleh dsb toilet kotormusola ada tapi kurang terawat jalan dari parkiran bis ke pintu masuk ada ojeg k,Goa Gong Pacitan,SENANG
True,goa yang biasa di pegunungan kars tapi dikelola dengan baik sehingga perekonmian masyarakat sekitar ikut maju parkir luas bis besar masuk,Goa Gong Pacitan,SENANG
True,pengalaman masuk ke gua,Goa Gong Pacitan,SEDIH
True,bagus sih kelamaan didalam ngap juga,Goa Gong Pacitan,JIJIK
True,sangat bagus buat edukasi anakdan juga cocok buat liburan bersama keluarga,Goa Gong Pacitan,SENANG
True,estetik,Goa Gong Pacitan,SEDIH
True,katakan tidak kalau ga mau pakai jasa pemandu jasa foto ataupun sewa senter,Goa Gong Pacitan,MARAH
False,goa gong wisata paling pas buat santay sakaligus membuang rasa jenuh,Goa Gong Pacitan,SENANG
False,tempat yg bagus untuk belajar,Goa Gong Pacitan,SENANG
True,sip,Goa Gong Pacitan,SENANG
True,keren,Goa Gong Pacitan,SENANG
False,menyenangkan,Goa Gong Pacitan,SENANG
True,bagusbanyak stalaktit stalakmit yang masih utuh dan berkembang terus,Goa Gong Pacitan,JIJIK
True,ngga sanggup untuk jalan sampai ke bawah karena hawanya yg panas walaupun ada blower besar,Goa Gong Pacitan,SEDIH
False,wouw keren pollll,Goa Gong Pacitan,SENANG
True,bagus sih tp jalanya agakjauhrame jika weekend,Goa Gong Pacitan,SEDIH
True,goa gong stalaktit yg anggun,Goa Gong Pacitan,SENANG
True,bagus sekali akses searah dengan pantai klayar tangga sudah ada hand railnya lampu penerangan cukup cuma sayang didalam goa ada beberapa blower yang mati sehingga udara terasa pengap sekali,Goa Gong Pacitan,TAKUT
True,siapkan fisik ya friends jalur wisata searah dengan pantai klayar dari parkiran sudah ditunggu ojek dengan membayar murah sampai tpr sebenarnya tidak jauh sekitar m sampai mulut gua tetapi medannya naik sampai tpr dan jalan kaki menaiki tangga kali kali tangga sekitar anak tangga sesampai di mulut gua ada pemandu dengan membayar rb dan ada sewa senter rb saja di dalam gua cahaya terang dan ada kipas angin ada pegangan di kanan kiri medan naik turun gua terdiri ada beberapa ruangan sesampai di dalam sangat menakjubkan ciptaan allah lukisan alami dari staklaktit dan staklakmit dengan bebatuan yg berbeda ada batu biasa batu kristal yg gemerlap warna putih luar biasa maha agung ciptaan allah dari luar bukit biasa saja begitu masuk seperti kerajaan,Goa Gong Pacitan,SENANG
True,susunan stalagmid jutaan tahun yg mengendap di dalam goauntuk pengunjung yg kurang sehat sebaiknya jangan masih ke dalam karna harus menyusuri tangga naik turun yg curam dan agak licin pada titik tertentu,Goa Gong Pacitan,TAKUT
True,masyaallah ga berhenti kami mengagumi salah satu ciptaan allah alhamdulillah sudah sampai ketempat ini meskipun sekali tapi sudah sangat bersyukur semua terjaga dgn baik masyarakat sekitar bisa mendapatkan nafkah juga dr adanya goa gong,Goa Gong Pacitan,SENANG
True,jangan ajak anak kecil bahayaudara di dlm pengaptiket lumayan mahal rb dewasa anak rb,Goa Gong Pacitan,MARAH
True,the cave system is very magnificent all the stones and crystals that made from condensation processes is immaculate gotta visit yourself and find out how cool this cave was if u ever goes here bring ur flashslight a sandals or shoes which have grip on it cause everything is wet inside and bring ur portable fan cause its hot inside,Goa Gong Pacitan,MARAH
True,goa nya bagus sih tapi sekarang tidak serame dulu sudah agak sepi tempat cukup terawat fasilitas toilet mushola ada disini,Goa Gong Pacitan,TAKUT
True,apik tapi masuknya penuh perjuangan capeek tapi puas,Goa Gong Pacitan,SENANG
False,worth to visit its one of unesco heritage geological site explore pacitan,Goa Gong Pacitan,SENANG
True,bagus banget,Goa Gong Pacitan,SENANG
True,selalu menjadi wisata rekomended saat ke pacitan disarankan menggunakan gojek aja daei parkiran biar ga capek mengingat banyak objek wisata yg nanti akan di datangi lagi,Goa Gong Pacitan,SENANG
True,goa terindah keren banget sampai nganga liatnya dari parkiran ada ojek rb wkk cuma meter tapi cocok buat kaum mager jalan nanjak tidak disarankan foto pakai hape karena flash hape ga nyampe aku saranin foto pake kamera digital dan sebangsanya yg flashnya kuat biar keliatan keindahan goanya aku saranin juga bawa senter yg terang karena senter sewa rb yg di goa ga terang,Goa Gong Pacitan,TAKUT
True,goa nya bagus terpelihara keren banget,Goa Gong Pacitan,SENANG
True,destinasi wisata luar biasa indah dan menakjudkan maha karya sang pencipta,Goa Gong Pacitan,SENANG
True,bagus dan ramai pengunjung,Goa Gong Pacitan,SENANG
True,goanya bagus tapi pengelolaannya kurang,Goa Gong Pacitan,SEDIH
False,difasilitasi dgn baik untuk turun ke goawalau tdk ber ac penjaja kipas ada dimuka pintu masuk kakilutut kudu kuat utk menanjak atau menuruni jalan ke goa penjaja sovenir cukup banyak dan harga memadai dari tempat parkir tersedia ojeg setempat air di mushola tidak memadai,Goa Gong Pacitan,MARAH
True,goa dengan stalagtit luar biasa,Goa Gong Pacitan,JIJIK
True,sangat cantik hati hati jalan di tangga dalamnya,Goa Gong Pacitan,SENANG
True,goa alam yang bagus dan bagus buat olahraga saran saya siapkan stamina untuk bisa menjelajahi goa ini karena tangganya yang cukup terjal dan lumaya curam tidak rekomen buat orang yang sudah sepuh tp overall goa stalaktit yang bagus dan bagus buat destinasi wisata edukasi,Goa Gong Pacitan,SENANG
True,dari parkiran ke jln masuk goa ngojek rbmotor tapi pas plgnya mw ngojek pada g mw pdhal ngojeknya untuk ibuk sya yg udah tua g kuat jln untuk tempat wisatanya kerendidlm goa bagus banget,Goa Gong Pacitan,SEDIH
True,beautiful cave you should visit,Goa Gong Pacitan,SENANG
True,alami,Goa Gong Pacitan,SENANG
True,pertama kali kesini setelah sekian tahun sudah menjadi wisata populer khususnya di pacitan akses sangat mudah dicaoai karena jalan sangat mulus dan baru saja di hot mix tempat parkiran sangat luas khusus mobil bayar ribu rupiah tapi sangat disayangkan tempat parkir termasuk sangat jauh dari area wisata bahkan berseberangan jalan utama kalau mau cepat harus naik ojek bayar ribuan saja permotor bisa buat dia orang jalan sangat menanjak dan ada area tangga yang sangat banyak usahakan persiapkan tenaga air minum kipas dan senter hp bisa kalau tidak bawa bisa beli kipas harga ribu bisa sewa senter kalau mau foto ada jasa langsung jadi banyak stan makanan dan snack juga aksesoris baru akik yang sangat banyak untuk harga tiket ribu bagi dewasa dan anakanak byar ribu saja,Goa Gong Pacitan,TAKUT
True,goa yg bagus sekali,Goa Gong Pacitan,SENANG
True,sangat estetik goanya di dalam sudah diberi penerangan lampu warna warni klo malas jalan dr parkiran bisa naik ojek ke halaman objek wisatanya cukup bayar k,Goa Gong Pacitan,SENANG
False,ada kenangan yg tidak bisa terlupakan,Goa Gong Pacitan,SEDIH
True,kesini saat weekdays jadi sepi anak bisa explor dan senang bisa masuk goa untuk pertama kali parkir dibawah kl capek jalan ke atas bisa naik ojek kmotor ada tukang foto juga yang bisa ngarahin dan jelasin batu untuk air flow didalam goa agar diperhatian atau ditambah kipasnya panas dan lembab didlm goa,Goa Gong Pacitan,SENANG
True,goa yg keren menjadi ikonnya pacitan klo belum berkunjung ke goa gong brarti dinyatakan belum pernah ke pacitan,Goa Gong Pacitan,SENANG
True,amazing,Goa Gong Pacitan,SENANG
False,goa nya bagus tapi sangat disayangkan banyak fans barca disini,Goa Gong Pacitan,SEDIH
False,saya sgt terkecoh sama omongan nanti filenya saya kirim lewat doc ya mba tapi nyatanya tidakkkkkkkkkkk ini gimana para photografer nya kok perlakuan nya jelek sekaliii intinya jangan percaya sama mulut manisnya para photografer yang ada di dalam goaa dan saat ambil hasil fotonya,Goa Gong Pacitan,MARAH
True,masha alloh alhamdulillah selalu bersyukur dan berterima kasih kepada penguasa alam semesta tadabbur alam menelusuri goa gong pacitan yang sangat salam whuih luar biasa bagusnya di dalamnya,Goa Gong Pacitan,SENANG
True,kami pergi di tengah pekan tidak terlalu ramai tidak ada yang lain selain melihat stalaktit dan stalakmit parkir mobil tidak bisa langsung ke area goa gong tidak perlu naik ojek karena tidak terlalu jauh dari tempat parkir buat yang tidak betah tempat pengap dan gelap mungkin tidak cocok untuk wisata di sini,Goa Gong Pacitan,SEDIH
True,wisata yg bagus tapi tidak disarankan untuk lansia sebab jalanan yg dituju banyak menanjak dan tangga naik serta turun,Goa Gong Pacitan,SEDIH
True,ciptaan tuhan yg indah,Goa Gong Pacitan,SENANG
True,situs geopark yang luar biasa,Goa Gong Pacitan,SENANG
True,hari kerja lumayan longgar goa serasa milik pribadi,Goa Gong Pacitan,SENANG
True,berkali kali kesanadan selalu bawa rombongan lebih dari bus besar,Goa Gong Pacitan,SENANG
False,bagus,Goa Gong Pacitan,SENANG
False,banyak sekali yg jualan kipas atau senter didepan goa sebenarnya gak perlu beli karena di dalam goa ga gerah dan banyak pencahayaan juga kok goanya yaa biasa saja seperti goa hehe awalnya saya terkecoh dengan orang yg mengaku fotografer katanya kameranya lebih bagus kalau foto dalam goa tapi ternyata zonkk banget hasil cetaknya hasilnya beneran jelek jangan mau yaa kalau ditawari foto,Goa Gong Pacitan,MARAH
True,menurut saya tempat nya biasa aja dan tidak cocok untuk anak kecil apalagi jalan untuk menelusuri dalam gua nya sangat licin jadi bagi yang takut ketinggian tidak direkomendasikan saran bagi yang mau ke sini jarak antara tempat parkir ke wisata gua sangat dekat cuma sedikit menanjak,Goa Gong Pacitan,TAKUT
True,kalau mau masuk gua usahakan bawa senter yang terang ya atau juga bisa sewa disana,Goa Gong Pacitan,SENANG
True,masih sama tidak ada yg berubah kesana weekday jd sepi penjual,Goa Gong Pacitan,SEDIH
True,didalam goa sudah bagus sudah ada blower udara dan cukup lampu penerangan,Goa Gong Pacitan,JIJIK
True,bagus,Goa Gong Pacitan,SENANG
True,jalan nya bagus,Goa Gong Pacitan,SENANG
False,mohon bisa dibantu kontak person di gua gong,Goa Gong Pacitan,TAKUT
True,visit here,Goa Gong Pacitan,SENANG
True,suasana gelap meski ada lampu lampu pendukung perlu difikirkan untuk tambahan safety khusus bagi orangtualansia sebaiknya tidak masuk ke goa,Goa Gong Pacitan,TAKUT
True,sungguh indah ciptaan allah,Goa Gong Pacitan,SENANG
